Disco Messages
Device Address,Device Name,Disco

Parameters
Device Path,Device Name,Node Addr (hex),Node Addr (dec),Object Addr (hex),Object Addr (dec),Parameter Path,Parameter,Command Type,Value,Command
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000210",528,Audio [0x3] : Center LR PA Gain [0.2.10],Master [0x60],Bump %,5%,\x02\x90\x00\x01\x1B\x83\x00\x1B\x82\x10\x00\x60\x00\x05\x00\x00\xE5\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000210",528,Audio [0x3] : Center LR PA Gain [0.2.10],Override Mute [0x61],Set,Muted,\x02\x88\x00\x01\x1B\x83\x00\x1B\x82\x10\x00\x61\x00\x00\x00\x01\xF8\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000210",528,Audio [0x3] : Center LR PA Gain [0.2.10],Override Mute [0x61],Set,Unmuted,\x02\x88\x00\x01\x1B\x83\x00\x1B\x82\x10\x00\x61\x00\x00\x00\x00\xF9\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000212",530,Audio [0x3] : Detroit Audio Meter [0.2.12],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x1B\x82\x12\x00\x00\x00\x00\x00\x00\x9B\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000212",530,Audio [0x3] : Detroit Audio Meter [0.2.12],Attack [0x1],Set,10us,\x02\x88\x00\x01\x1B\x83\x00\x1B\x82\x12\x00\x01\xFF\xE1\x7B\x80\x7E\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000212",530,Audio [0x3] : Detroit Audio Meter [0.2.12],Release [0x2],Set,50ms,\x02\x88\x00\x01\x1B\x83\x00\x1B\x82\x12\x00\x1B\x82\x00\x19\xEC\x9A\xF7\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000212",530,Audio [0x3] : Detroit Audio Meter [0.2.12],Reference [0x3],Set,0dB,\x02\x88\x00\x01\x1B\x83\x00\x1B\x82\x12\x00\x1B\x83\x00\x00\x00\x00\x99\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000220",544,Audio [0x3] : Automix Mic 5 Meter [0.2.20],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x1B\x82\x20\x00\x00\x00\x00\x00\x00\xA9\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000220",544,Audio [0x3] : Automix Mic 5 Meter [0.2.20],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x1B\x82\x20\x00\x00\x00\x00\x00\x00\xA9\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000221",545,Audio [0x3] : Automix Mic 6 Meter [0.2.21],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x1B\x82\x21\x00\x00\x00\x00\x00\x00\xA8\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000221",545,Audio [0x3] : Automix Mic 6 Meter [0.2.21],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x1B\x82\x21\x00\x00\x00\x00\x00\x00\xA8\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000222",546,Audio [0x3] : Automix Mic 7 Meter [0.2.22],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x1B\x82\x22\x00\x00\x00\x00\x00\x00\xAB\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000222",546,Audio [0x3] : Automix Mic 7 Meter [0.2.22],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x1B\x82\x22\x00\x00\x00\x00\x00\x00\xAB\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000223",547,Audio [0x3] : Automix Mic 8 Meter [0.2.23],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x1B\x82\x23\x00\x00\x00\x00\x00\x00\xAA\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000223",547,Audio [0x3] : Automix Mic 8 Meter [0.2.23],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x1B\x82\x23\x00\x00\x00\x00\x00\x00\xAA\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000224",548,Audio [0x3] : Record Out 1 Gain [0.2.24],Gain [0x0],Bump %,5%,\x02\x90\x00\x01\x1B\x83\x00\x1B\x82\x24\x00\x00\x00\x05\x00\x00\xB1\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000224",548,Audio [0x3] : Record Out 1 Gain [0.2.24],Mute [0x1],Set,Muted,\x02\x88\x00\x01\x1B\x83\x00\x1B\x82\x24\x00\x01\x00\x00\x00\x01\xAC\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000224",548,Audio [0x3] : Record Out 1 Gain [0.2.24],Mute [0x1],Set,Unmuted,\x02\x88\x00\x01\x1B\x83\x00\x1B\x82\x24\x00\x01\x00\x00\x00\x00\xAD\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000225",549,Audio [0x3] : Record Out 2 Gain [0.2.25],Gain [0x0],Bump %,5%,\x02\x90\x00\x01\x1B\x83\x00\x1B\x82\x25\x00\x00\x00\x05\x00\x00\xB0\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000225",549,Audio [0x3] : Record Out 2 Gain [0.2.25],Mute [0x1],Set,Muted,\x02\x88\x00\x01\x1B\x83\x00\x1B\x82\x25\x00\x01\x00\x00\x00\x01\xAD\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000225",549,Audio [0x3] : Record Out 2 Gain [0.2.25],Mute [0x1],Set,Unmuted,\x02\x88\x00\x01\x1B\x83\x00\x1B\x82\x25\x00\x01\x00\x00\x00\x00\xAC\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000226",550,Audio [0x3] : Record Out 3 Gain [0.2.26],Gain [0x0],Bump %,5%,\x02\x90\x00\x01\x1B\x83\x00\x1B\x82\x26\x00\x00\x00\x05\x00\x00\xB3\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000226",550,Audio [0x3] : Record Out 3 Gain [0.2.26],Mute [0x1],Set,Muted,\x02\x88\x00\x01\x1B\x83\x00\x1B\x82\x26\x00\x01\x00\x00\x00\x01\xAE\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000226",550,Audio [0x3] : Record Out 3 Gain [0.2.26],Mute [0x1],Set,Unmuted,\x02\x88\x00\x01\x1B\x83\x00\x1B\x82\x26\x00\x01\x00\x00\x00\x00\xAF\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000227",551,Audio [0x3] : Record Out 4 Gain [0.2.27],Gain [0x0],Bump %,5%,\x02\x90\x00\x01\x1B\x83\x00\x1B\x82\x27\x00\x00\x00\x05\x00\x00\xB2\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000227",551,Audio [0x3] : Record Out 4 Gain [0.2.27],Mute [0x1],Set,Muted,\x02\x88\x00\x01\x1B\x83\x00\x1B\x82\x27\x00\x01\x00\x00\x00\x01\xAF\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000227",551,Audio [0x3] : Record Out 4 Gain [0.2.27],Mute [0x1],Set,Unmuted,\x02\x88\x00\x01\x1B\x83\x00\x1B\x82\x27\x00\x01\x00\x00\x00\x00\xAE\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000228",552,Audio [0x3] : Record Out 5 Gain [0.2.28],Gain [0x0],Bump %,5%,\x02\x90\x00\x01\x1B\x83\x00\x1B\x82\x28\x00\x00\x00\x05\x00\x00\xBD\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000228",552,Audio [0x3] : Record Out 5 Gain [0.2.28],Mute [0x1],Set,Muted,\x02\x88\x00\x01\x1B\x83\x00\x1B\x82\x28\x00\x01\x00\x00\x00\x01\xA0\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000228",552,Audio [0x3] : Record Out 5 Gain [0.2.28],Mute [0x1],Set,Unmuted,\x02\x88\x00\x01\x1B\x83\x00\x1B\x82\x28\x00\x01\x00\x00\x00\x00\xA1\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000229",553,Audio [0x3] : Record Out 6 Gain [0.2.29],Gain [0x0],Bump %,5%,\x02\x90\x00\x01\x1B\x83\x00\x1B\x82\x29\x00\x00\x00\x05\x00\x00\xBC\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000229",553,Audio [0x3] : Record Out 6 Gain [0.2.29],Mute [0x1],Set,Muted,\x02\x88\x00\x01\x1B\x83\x00\x1B\x82\x29\x00\x01\x00\x00\x00\x01\xA1\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000229",553,Audio [0x3] : Record Out 6 Gain [0.2.29],Mute [0x1],Set,Unmuted,\x02\x88\x00\x01\x1B\x83\x00\x1B\x82\x29\x00\x01\x00\x00\x00\x00\xA0\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="0300022A",554,Audio [0x3] : Record Out 7 Gain [0.2.2A],Gain [0x0],Bump %,5%,\x02\x90\x00\x01\x1B\x83\x00\x1B\x82\x2A\x00\x00\x00\x05\x00\x00\xBF\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="0300022A",554,Audio [0x3] : Record Out 7 Gain [0.2.2A],Mute [0x1],Set,Muted,\x02\x88\x00\x01\x1B\x83\x00\x1B\x82\x2A\x00\x01\x00\x00\x00\x01\xA2\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="0300022A",554,Audio [0x3] : Record Out 7 Gain [0.2.2A],Mute [0x1],Set,Unmuted,\x02\x88\x00\x01\x1B\x83\x00\x1B\x82\x2A\x00\x01\x00\x00\x00\x00\xA3\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="0300022B",555,Audio [0x3] : Record Out 8 Gain [0.2.2B],Gain [0x0],Bump %,5%,\x02\x90\x00\x01\x1B\x83\x00\x1B\x82\x2B\x00\x00\x00\x05\x00\x00\xBE\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="0300022B",555,Audio [0x3] : Record Out 8 Gain [0.2.2B],Mute [0x1],Set,Muted,\x02\x88\x00\x01\x1B\x83\x00\x1B\x82\x2B\x00\x01\x00\x00\x00\x01\xA3\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="0300022B",555,Audio [0x3] : Record Out 8 Gain [0.2.2B],Mute [0x1],Set,Unmuted,\x02\x88\x00\x01\x1B\x83\x00\x1B\x82\x2B\x00\x01\x00\x00\x00\x00\xA2\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000234",564,Audio [0x3] : L PA Meter [0.2.34],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x1B\x82\x34\x00\x00\x00\x00\x00\x00\xBD\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000235",565,Audio [0x3] : R PA Meter [0.2.35],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x1B\x82\x35\x00\x00\x00\x00\x00\x00\xBC\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000236",566,Audio [0x3] : LC PA Meter [0.2.36],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x1B\x82\x36\x00\x00\x00\x00\x00\x00\xBF\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000237",567,Audio [0x3] : RC PA Meter [0.2.37],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x1B\x82\x37\x00\x00\x00\x00\x00\x00\xBE\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000239",569,Audio [0x3] : HRC Sub Gain [0.2.39],Gain [0x0],Bump %,5%,\x02\x90\x00\x01\x1B\x83\x00\x1B\x82\x39\x00\x00\x00\x05\x00\x00\xAC\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000239",569,Audio [0x3] : HRC Sub Gain [0.2.39],Mute [0x1],Set,Muted,\x02\x88\x00\x01\x1B\x83\x00\x1B\x82\x39\x00\x01\x00\x00\x00\x01\xB1\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000239",569,Audio [0x3] : HRC Sub Gain [0.2.39],Mute [0x1],Set,Unmuted,\x02\x88\x00\x01\x1B\x83\x00\x1B\x82\x39\x00\x01\x00\x00\x00\x00\xB0\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="0300023A",570,Audio [0x3] : Patio Sub Meter [0.2.3A],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x1B\x82\x3A\x00\x00\x00\x00\x00\x00\xB3\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="0300023B",571,Audio [0x3] : Patio Main Meter [0.2.3B],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x1B\x82\x3B\x00\x00\x00\x00\x00\x00\xB2\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="0300023C",572,Audio [0x3] : Birmignham Sub Meter [0.2.3C],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x1B\x82\x3C\x00\x00\x00\x00\x00\x00\xB5\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="0300023D",573,Audio [0x3] : Birmingham Main Meter [0.2.3D],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x1B\x82\x3D\x00\x00\x00\x00\x00\x00\xB4\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="0300023E",574,Audio [0x3] : Grand Rapids Sub Meter [0.2.3E],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x1B\x82\x3E\x00\x00\x00\x00\x00\x00\xB7\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="0300023F",575,Audio [0x3] : Grand Rapids Main Meter [0.2.3F],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x1B\x82\x3F\x00\x00\x00\x00\x00\x00\xB6\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000240",576,Audio [0x3] : Ann Arbor Sub Meter [0.2.40],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x1B\x82\x40\x00\x00\x00\x00\x00\x00\xC9\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000241",577,Audio [0x3] : Ann Arbor Main Meter [0.2.41],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x1B\x82\x41\x00\x00\x00\x00\x00\x00\xC8\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000242",578,Audio [0x3] : Lansing Sub Meter [0.2.42],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x1B\x82\x42\x00\x00\x00\x00\x00\x00\xCB\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000243",579,Audio [0x3] : Lansing Main Meter [0.2.43],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x1B\x82\x43\x00\x00\x00\x00\x00\x00\xCA\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000244",580,Audio [0x3] : Saginaw Sub Meter [0.2.44],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x1B\x82\x44\x00\x00\x00\x00\x00\x00\xCD\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000245",581,Audio [0x3] : Saginaw L Main Meter [0.2.45],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x1B\x82\x45\x00\x00\x00\x00\x00\x00\xCC\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000246",582,Audio [0x3] : Saginaw R Main Meter [0.2.46],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x1B\x82\x46\x00\x00\x00\x00\x00\x00\xCF\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000247",583,Audio [0x3] : Petoskey Sub Meter [0.2.47],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x1B\x82\x47\x00\x00\x00\x00\x00\x00\xCE\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000248",584,Audio [0x3] : Petoskey L Main Meter [0.2.48],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x1B\x82\x48\x00\x00\x00\x00\x00\x00\xC1\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000249",585,Audio [0x3] : Petoskey R Main Meter [0.2.49],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x1B\x82\x49\x00\x00\x00\x00\x00\x00\xC0\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="0300024A",586,Audio [0x3] : Dearborn Sub Meter [0.2.4A],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x1B\x82\x4A\x00\x00\x00\x00\x00\x00\xC3\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="0300024B",587,Audio [0x3] : Dearborn L Main Meter [0.2.4B],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x1B\x82\x4B\x00\x00\x00\x00\x00\x00\xC2\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="0300024C",588,Audio [0x3] : Dearborn R Main Meter [0.2.4C],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x1B\x82\x4C\x00\x00\x00\x00\x00\x00\xC5\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000250",592,Audio [0x3] : WRLS Mic 1 Meter [0.2.50],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x1B\x82\x50\x00\x00\x00\x00\x00\x00\xD9\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000252",594,Audio [0x3] : Lansing Ann Arbor Gain [0.2.52],Gain [0x0],Bump %,5%,\x02\x90\x00\x01\x1B\x83\x00\x1B\x82\x52\x00\x00\x00\x05\x00\x00\xC7\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000252",594,Audio [0x3] : Lansing Ann Arbor Gain [0.2.52],Mute [0x1],Set,Muted,\x02\x88\x00\x01\x1B\x83\x00\x1B\x82\x52\x00\x01\x00\x00\x00\x01\xDA\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000252",594,Audio [0x3] : Lansing Ann Arbor Gain [0.2.52],Mute [0x1],Set,Unmuted,\x02\x88\x00\x01\x1B\x83\x00\x1B\x82\x52\x00\x01\x00\x00\x00\x00\xDB\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000255",597,Audio [0x3] : Lansing Ann Arbor Meter [0.2.55],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x1B\x82\x55\x00\x00\x00\x00\x00\x00\xDC\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000256",598,Audio [0x3] : Lansing Facility Gain [0.2.56],Gain [0x0],Bump %,5%,\x02\x90\x00\x01\x1B\x83\x00\x1B\x82\x56\x00\x00\x00\x05\x00\x00\xC3\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000256",598,Audio [0x3] : Lansing Facility Gain [0.2.56],Mute [0x1],Set,Muted,\x02\x88\x00\x01\x1B\x83\x00\x1B\x82\x56\x00\x01\x00\x00\x00\x01\xDE\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000256",598,Audio [0x3] : Lansing Facility Gain [0.2.56],Mute [0x1],Set,Unmuted,\x02\x88\x00\x01\x1B\x83\x00\x1B\x82\x56\x00\x01\x00\x00\x00\x00\xDF\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000259",601,Audio [0x3] : Lansing Facility Meter [0.2.59],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x1B\x82\x59\x00\x00\x00\x00\x00\x00\xD0\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="0300025D",605,Audio [0x3] : WRLS Mic 2 Meter [0.2.5D],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x1B\x82\x5D\x00\x00\x00\x00\x00\x00\xD4\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000261",609,Audio [0x3] : WRLS Mic 3 Meter [0.2.61],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x1B\x82\x61\x00\x00\x00\x00\x00\x00\xE8\x03
Detroit Ballroom : BLU-806DA-1,BLU-806DA-1,="0001",1,="03000265",613,Audio [0x3] : WRLS Mic 4 Meter [0.2.65],Meter [0x0],Subscribe,0ms,\x02\x89\x00\x01\x1B\x83\x00\x1B\x82\x65\x00\x00\x00\x00\x00\x00\xEC\x03

Parameter Presets
Preset Group,Preset,Command
Grand Rapids Source Select,Preset 1,\x02\x8C\x00\x00\x00\x00\x8C\x03
Grand Rapids Source Select,Preset 2,\x02\x8C\x00\x00\x00\x01\x8D\x03
Grand Rapids Source Select,Preset 3,\x02\x8C\x00\x00\x00\x1B\x82\x8E\x03
Grand Rapids Source Select,Preset 4,\x02\x8C\x00\x00\x00\x1B\x83\x8F\x03
Birmingham Source Select,Preset 1,\x02\x8C\x00\x00\x00\x04\x88\x03
Birmingham Source Select,Preset 2,\x02\x8C\x00\x00\x00\x05\x89\x03
Birmingham Source Select,Preset 3,\x02\x8C\x00\x00\x00\x1B\x86\x8A\x03
Birmingham Source Select,Preset 4,\x02\x8C\x00\x00\x00\x07\x8B\x03
Ann Arbor Source Select,Preset 1,\x02\x8C\x00\x00\x00\x08\x84\x03
Ann Arbor Source Select,Preset 2,\x02\x8C\x00\x00\x00\x09\x85\x03
Ann Arbor Source Select,Preset 3,\x02\x8C\x00\x00\x00\x0A\x86\x03
Ann Arbor Source Select,Preset 4,\x02\x8C\x00\x00\x00\x0B\x87\x03
Lansing Source Select,Preset 1,\x02\x8C\x00\x00\x00\x0C\x80\x03
Lansing Source Select,Preset 2,\x02\x8C\x00\x00\x00\x0D\x81\x03
Lansing Source Select,Preset 3,\x02\x8C\x00\x00\x00\x1C\x90\x03
Lansing Source Select,Preset 4,\x02\x8C\x00\x00\x00\x1D\x91\x03
Saginaw Source Select,Preset 1,\x02\x8C\x00\x00\x00\x0E\x82\x03
Saginaw Source Select,Preset 2,\x02\x8C\x00\x00\x00\x0F\x83\x03
Saginaw Source Select,Preset 3,\x02\x8C\x00\x00\x00\x10\x9C\x03
Saginaw Source Select,Preset 4,\x02\x8C\x00\x00\x00\x11\x9D\x03
Petoskey Source Selector,Preset 1,\x02\x8C\x00\x00\x00\x12\x9E\x03
Petoskey Source Selector,Preset 2,\x02\x8C\x00\x00\x00\x13\x9F\x03
Petoskey Source Selector,Preset 3,\x02\x8C\x00\x00\x00\x14\x98\x03
Petoskey Source Selector,Preset 4,\x02\x8C\x00\x00\x00\x1B\x95\x99\x03
Dearborn Source Select,Preset 1,\x02\x8C\x00\x00\x00\x16\x9A\x03
Dearborn Source Select,Preset 2,\x02\x8C\x00\x00\x00\x17\x9B\x03
Dearborn Source Select,Preset 3,\x02\x8C\x00\x00\x00\x18\x94\x03
Dearborn Source Select,Preset 4,\x02\x8C\x00\x00\x00\x19\x95\x03
Patio Source Select,Preset 1,\x02\x8C\x00\x00\x00\x1A\x96\x03
Patio Source Select,Preset 2,\x02\x8C\x00\x00\x00\x1B\x9B\x97\x03
